,gender,int_or_dom,grad_year,fin_aid,c1_field,testing,legacy,ever_checked_out,calls_vga,last_had_sex,us_mil_action,asian,amind_alask,black,nathaw_pacisl,nw_hisp,white,pna_race,grad_year_lumped,wants_masks_in_class,wants_masks_in_student_space,wants_mand_testing,wants_none_of_above,unsure_covid_restrictions,pna_covid_restrictions,used_alcohol,used_cocaine,used_inhalants,used_lsd,used_marijuana,used_mdma,used_nicotine,used_shrooms,used_none_of_above,used_unsure,pna_drugs
0,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,Yes,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Non-binary,Domestic,2024.0,None,PS,No,No,No,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,Male,Domestic,2025.0,Grants covering some costs,PS,No,No,No,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2025.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Female,International,2024.0,None,SS,No,No,No,Greg,Less than one month ago,Unsure,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,Male,Domestic,2023.0,None,PS,No,Unsure,Yes,New Dorm,More than six months ago,Unsure,0,0,1,0,0,0,0,2023.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,Female,Domestic,2024.0,None,SS,Unsure,No,No,Greg,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,Female,Domestic,2024.5,None,LS,No,No,No,New Dorm,More than six months ago,Oppose,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,Male,Domestic,2025.0,None,SS,Yes,No,No,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Male,Domestic,2025.0,None,U,Yes,No,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
9,Male,Domestic,2023.5,None,PS,Yes,No,No,New Dorm,I’ve never had sex,Favor,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,Female,International,2022.0,None,SS,No,Yes,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
11,Female,International,2023.0,Grants covering some costs,PS,Unsure,No,Yes,New Dorm,Less than one week ago,Oppose,1,0,0,0,0,0,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,Male,Domestic,2023.0,None,LS,Yes,Yes,No,New Dorm,More than six months ago,Oppose,1,0,0,0,1,0,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13,Male,Domestic,2023.0,None,LS,Yes,No,No,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
14,Male,Domestic,2024.0,None,LS,Yes,No,No,Greg,More than six months ago,Favor,0,0,0,1,0,0,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
15,Male,International,2023.0,Grants covering all costs,LS,No,Unsure,No,New Dorm,Less than one week ago,Unsure,0,0,1,0,0,0,0,2023.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Male,International,2024.0,Grants covering some costs,PS,Prefer not to answer,Unsure,Yes,Greg,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,Female,Domestic,2023.0,None,LS,Yes,No,No,New Dorm,More than six months ago,Unsure,0,0,0,0,0,0,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Female,Domestic,2024.0,None,LS,No,No,Yes,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,Male,International,2025.0,Grants covering some costs,SS,No,No,Yes,Greg,I’ve never had sex,Oppose,0,0,0,0,0,0,0,2025.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,Female,Domestic,2024.0,None,SS,Unsure,No,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,Yes,Other,Less than six months ago,Unsure,0,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
22,Female,Domestic,2023.0,None,LS,Unsure,No,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
23,Non-binary,Domestic,2022.0,None,SS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
24,Male,Unsure,2025.0,None,PS,Yes,Yes,Yes,Unsure,I’ve never had sex,Favor,1,0,0,0,0,0,0,2025.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,Female,Domestic,2022.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,Female,Domestic,2023.0,None,SS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,Yes,New Dorm,I’ve never had sex,Oppose,0,0,0,0,1,0,0,2025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Male,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,Male,Domestic,2025.0,Grants covering some costs,SS,No,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,Female,Domestic,2025.0,Grants covering some costs,LS,No,No,Yes,Unsure,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,Female,Domestic,2024.0,None,SS,Yes,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32,Male,Domestic,2024.0,None,PS,No,No,No,Greg,Prefer not to answer,Unsure,0,0,0,0,0,1,0,2024.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,Male,Domestic,2023.0,None,SS,No,No,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
35,Male,Domestic,2023.0,None,SS,No,No,No,Prefer not to answer,Unsure,Oppose,0,0,0,0,0,0,0,2023.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,Female,International,2024.0,None,LS,Unsure,No,Yes,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2024.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,Female,Domestic,2022.0,Grants covering some costs,AH,Unsure,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,0,1,2022.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,Male,Domestic,2025.0,Grants covering some costs,PS,Unsure,Unsure,No,Other,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,Male,Domestic,2024.0,None,PS,No,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,Male,Domestic,2025.0,Grants covering some costs,PS,Unsure,No,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,Female,Domestic,2024.0,None,PS,Yes,Yes,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,Female,Domestic,2023.0,None,PS,Unsure,No,Yes,New Dorm,More than six months ago,Favor,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,Male,Domestic,2023.0,Grants covering some costs,SS,Unsure,Yes,No,Other,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45,Female,Unsure,2025.0,None,LS,No,Unsure,No,Unsure,I’ve never had sex,Prefer not to answer,0,0,0,0,0,0,0,2025.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
46,Male,Domestic,2022.0,None,LS,No,Unsure,No,Greg,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2022.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Male,Domestic,2025.0,Grants covering all costs,AH,No,No,No,Unsure,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48,Male,Domestic,2023.0,Grants covering all costs,SS,Unsure,No,Yes,New Dorm,More than six months ago,Favor,0,0,0,0,1,0,0,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
49,Male,International,2024.0,None,PS,No,No,No,Greg,Prefer not to answer,Favor,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,Non-binary,Domestic,2025.0,Grants covering all costs,PS,No,No,No,Unsure,Less than one week ago,Favor,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
51,Female,International,2023.0,None,LS,Yes,Unsure,No,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2023.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,Female,Domestic,2024.0,Grants covering some costs,AH,No,No,No,Greg,I’ve never had sex,Favor,1,0,0,1,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
53,Female,International,2022.0,Grants covering all costs,PS,No,Unsure,Yes,New Dorm,Less than one month ago,Oppose,0,0,1,0,0,0,0,2022.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,Male,International,2023.0,Grants covering some costs,PS,Yes,Unsure,No,Unsure,Less than one week ago,Oppose,0,0,0,0,0,0,1,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55,Male,International,2023.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,1,0,0,0,0,2023.0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
56,Female,Domestic,2025.0,Grants covering some costs,PS,No,No,No,Unsure,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
57,Male,Domestic,2023.0,Grants covering all costs,LS,No,Yes,No,New Dorm,Less than one month ago,Unsure,0,0,1,0,0,0,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58,Male,Domestic,2023.0,None,PS,Yes,No,No,New Dorm,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2023.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59,Female,Domestic,2023.0,None,LS,No,No,No,New Dorm,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
60,Female,Domestic,2025.0,Grants covering all costs,LS,No,No,No,Greg,Prefer not to answer,Favor,1,0,0,0,0,0,0,2025.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,Male,Domestic,2023.0,None,PS,Unsure,No,No,New Dorm,More than six months ago,Favor,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,Female,Domestic,2025.0,Grants covering all costs,LS,No,No,No,New Dorm,Less than one month ago,Favor,1,0,0,0,0,0,0,2025.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63,Female,Domestic,2023.0,None,LS,Unsure,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
64,Male,Domestic,2024.0,None,PS,No,No,Yes,New Dorm,More than six months ago,Favor,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
65,Male,International,2024.0,Grants covering some costs,LS,No,No,No,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,Female,Domestic,2025.0,Grants covering some costs,SS,No,Unsure,No,New Dorm,I’ve never had sex,Favor,0,0,1,0,1,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
67,Male,Domestic,2024.0,None,PS,Unsure,No,No,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,Male,Domestic,2024.0,Grants covering some costs,AH,No,No,Yes,Greg,Less than one month ago,Favor,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
69,Female,Domestic,2024.0,None,SS,No,No,Yes,Greg,Less than six months ago,Oppose,1,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
70,Female,Domestic,2024.0,None,SS,No,No,Yes,Greg,Less than one week ago,Unsure,1,0,0,0,0,0,0,2024.0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
71,Non-binary,Domestic,2025.0,Grants covering some costs,PS,No,No,No,Greg,Less than one week ago,Oppose,0,0,1,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
72,Male,Domestic,2023.0,None,PS,Unsure,Unsure,No,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
73,Female,Domestic,2023.0,None,PS,No,No,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
74,Male,Domestic,2022.0,Grants covering all costs,AH,No,No,Yes,Unsure,Less than one month ago,Favor,0,0,0,0,1,0,0,2022.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
75,Male,International,2024.0,None,PS,No,No,Yes,Unsure,I’ve never had sex,Favor,1,0,0,0,0,0,0,2024.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,Male,Domestic,2023.0,None,LS,Yes,Unsure,No,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77,Male,International,2025.0,None,SS,No,No,Yes,New Dorm,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
78,Female,Domestic,2023.0,None,LS,Yes,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
79,Male,Domestic,2023.0,None,PS,Yes,Yes,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
81,Male,Domestic,2023.0,Grants covering some costs,PS,Yes,Yes,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,Male,Domestic,2023.0,None,PS,No,No,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,0,1,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
83,Female,International,2022.0,Grants covering some costs,SS,Prefer not to answer,Yes,No,Prefer not to answer,Prefer not to answer,Prefer not to answer,1,0,0,0,0,0,0,2022.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,Male,Domestic,2023.5,None,PS,No,No,Yes,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
85,Male,Unsure,2024.0,Unsure,SS,Unsure,No,No,Greg,Less than one month ago,Oppose,0,0,1,0,0,0,0,2024.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
86,Female,Domestic,2025.0,None,SS,No,Yes,No,Unsure,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
87,Male,Domestic,2025.0,None,SS,Unsure,Yes,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
88,Male,International,2024.0,None,PS,Yes,Yes,Yes,Unsure,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,Male,International,2023.0,None,PS,Unsure,No,Yes,New Dorm,Prefer not to answer,Unsure,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,Male,Unsure,2024.0,None,SS,Yes,Yes,Yes,New Dorm,Less than six months ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
91,Male,International,2025.0,Grants covering all costs,PS,Yes,No,No,Other,Less than one month ago,Unsure,1,0,0,0,0,0,0,2025.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,Female,International,2025.0,Grants covering all costs,PS,No,No,Yes,Other,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2025.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,Female,International,2023.0,Prefer not to answer,SS,No,Yes,No,New Dorm,Prefer not to answer,Prefer not to answer,1,0,0,0,0,0,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,Female,International,2024.0,None,LS,No,Unsure,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
95,Male,Domestic,2024.0,Grants covering some costs,PS,Unsure,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
96,Female,International,2023.0,None,LS,Yes,Unsure,Unsure,Prefer not to answer,Less than six months ago,Unsure,1,0,0,0,0,0,0,2023.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,Male,Domestic,2025.0,Grants covering some costs,LS,No,No,No,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98,Female,Domestic,2024.0,None,AH,Yes,Unsure,No,Greg,Prefer not to answer,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
99,Male,Domestic,2025.0,None,SS,No,No,No,Greg,Less than one month ago,Favor,1,0,0,0,0,0,0,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
100,Male,Domestic,2022.0,Grants covering some costs,SS,Yes,Yes,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
101,Female,Domestic,2024.0,None,LS,Yes,Unsure,No,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102,Female,Domestic,2024.0,None,LS,No,Unsure,Yes,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
103,Female,Domestic,2023.0,None,LS,No,No,No,New Dorm,Prefer not to answer,Unsure,1,0,0,1,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
104,Male,Domestic,2025.0,None,SS,No,Yes,No,Unsure,Less than six months ago,Oppose,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0
105,Male,Domestic,2025.0,Grants covering all costs,AH,No,No,No,Unsure,I’ve never had sex,Unsure,0,1,0,0,0,0,0,2025.0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
106,Male,Domestic,2024.0,Grants covering some costs,SS,Yes,Unsure,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107,Female,Domestic,2024.0,None,LS,No,No,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
108,Male,Domestic,2023.0,None,AH,Yes,Yes,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
109,Female,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
110,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
111,Male,Domestic,2022.0,None,LS,Yes,Yes,No,New Dorm,Less than one week ago,Favor,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0
112,Female,International,2022.0,None,SS,No,No,Yes,New Dorm,Less than one week ago,Favor,0,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
113,Male,International,2022.0,None,SS,Unsure,Yes,No,New Dorm,Less than six months ago,Oppose,1,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
114,Female,International,2022.0,None,SS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
115,Female,Domestic,2022.0,None,LS,No,No,Yes,New Dorm,More than six months ago,Unsure,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
