,gender,int_or_dom,grad_year,fin_aid,c1_field,testing,legacy,ever_checked_out,calls_vga,last_had_sex,us_mil_action,asian,amind_alask,black,nathaw_pacisl,nw_hisp,white,pna_race,grad_year_lumped,wants_masks_in_class,wants_masks_in_student_space,wants_mand_testing,wants_none_of_above,unsure_covid_restrictions,pna_covid_restrictions,used_alcohol,used_cocaine,used_inhalants,used_lsd,used_marijuana,used_mdma,used_nicotine,used_shrooms,used_none_of_above,used_unsure,pna_drugs
235,Female,International,2022.5,None,SS,Yes,No,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
236,Male,Domestic,2022.0,Grants covering some costs,LS,No,No,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2022.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
237,Male,Domestic,2022.5,None,PS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,Female,Domestic,2022.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
239,Male,Domestic,2024.0,None,SS,Unsure,No,Yes,Greg,Less than one week ago,Unsure,1,0,0,0,0,0,0,2024.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0
240,Female,Domestic,2022.0,Grants covering all costs,AH,Yes,Unsure,Yes,New Dorm,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,Female,Domestic,2024.0,Grants covering all costs,LS,No,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
242,Male,Domestic,2024.0,Grants covering all costs,SS,Unsure,Unsure,No,Greg,Less than six months ago,Unsure,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
243,Female,Domestic,2025.0,None,AH,No,No,No,Other,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,Female,Domestic,2023.0,Grants covering all costs,SS,No,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,1,0,0,1,0,2023.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
245,Male,Unsure,2023.0,Grants covering some costs,PS,Unsure,No,Yes,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
246,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,No,Greg,Less than one week ago,Oppose,0,0,1,0,0,0,0,2024.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
247,Male,Domestic,2024.0,None,LS,Yes,No,No,Greg,Unsure,Oppose,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
248,Female,Domestic,2024.0,None,PS,Yes,No,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
249,Female,Domestic,2024.0,None,SS,No,No,Yes,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
250,Male,Domestic,2025.0,None,AH,No,No,Yes,Prefer not to answer,I’ve never had sex,Unsure,0,0,1,0,0,0,0,2025.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
251,Male,Domestic,2025.0,Grants covering some costs,PS,No,Yes,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
252,Male,Domestic,2025.0,None,SS,Yes,No,Yes,Greg,Less than six months ago,Oppose,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
253,Female,Domestic,2025.0,None,LS,Unsure,Yes,No,Greg,Less than one week ago,Unsure,1,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
254,Female,Domestic,2025.0,None,LS,No,No,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,Male,Domestic,2025.0,None,U,Unsure,Unsure,No,Greg,I’ve never had sex,Favor,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,Male,Domestic,2024.0,Grants covering some costs,AH,No,No,No,Greg,Less than six months ago,Oppose,0,0,1,0,0,0,0,2024.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,Male,Domestic,2023.0,Grants covering some costs,SS,No,No,No,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Female,Domestic,2022.0,None,SS,Yes,Yes,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
260,Male,Domestic,2025.0,Grants covering some costs,PS,No,Yes,Yes,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
261,Female,Domestic,2025.0,None,LS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,1,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
262,Male,Domestic,2023.0,Grants covering some costs,LS,No,Unsure,No,New Dorm,More than six months ago,Unsure,1,0,0,0,0,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,Male,Domestic,2022.0,None,AH,Unsure,No,No,New Dorm,Less than one month ago,Unsure,1,0,0,0,0,0,0,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,Male,International,2025.0,Grants covering all costs,PS,No,No,Yes,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2025.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
265,Female,Domestic,2025.0,None,U,No,No,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,Female,Domestic,2022.0,None,LS,Unsure,No,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,Male,Domestic,2022.0,Grants covering some costs,PS,Yes,No,Yes,New Dorm,Less than six months ago,Favor,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
268,Male,Domestic,2024.0,None,AH,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
269,Female,Domestic,2024.0,None,LS,No,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,Male,Unsure,2022.0,Grants covering some costs,PS,No,No,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,Female,Domestic,2022.0,None,PS,Unsure,No,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
272,Male,International,2022.0,None,SS,No,No,Yes,New Dorm,More than six months ago,Oppose,0,0,0,0,0,0,0,2022.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,Female,Domestic,2022.0,Grants covering some costs,PS,Yes,Unsure,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,Female,Domestic,2022.0,None,SS,No,Unsure,No,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2022.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
275,Male,Domestic,2022.0,Grants covering all costs,SS,No,No,Yes,Greg,Unsure,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
276,Female,Domestic,2022.0,None,PS,No,No,No,New Dorm,Less than six months ago,Favor,1,0,0,0,0,0,0,2022.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
277,Female,Domestic,2022.0,None,SS,Yes,Unsure,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
278,Non-binary,International,2022.0,Grants covering some costs,SS,No,No,No,New Dorm,Prefer not to answer,Oppose,0,0,1,0,0,0,0,2022.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279,Female,Domestic,2022.5,None,SS,Unsure,No,No,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2022.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,Female,Domestic,2022.5,None,LS,No,No,Yes,Unsure,Less than one week ago,Oppose,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
281,Male,Domestic,2023.0,None,PS,No,Unsure,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
282,Male,International,2023.0,None,SS,No,Yes,Yes,Unsure,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
283,Female,Domestic,2023.0,None,LS,Yes,Unsure,No,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284,Female,Domestic,2023.0,None,SS,Yes,Unsure,No,New Dorm,More than six months ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
285,Male,Domestic,2023.0,None,PS,Yes,No,No,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
286,Female,Domestic,2023.5,Grants covering all costs,SS,No,No,No,Unsure,Less than six months ago,Favor,0,0,0,0,1,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
287,Female,International,2023.0,None,SS,No,No,Yes,New Dorm,Less than one month ago,Oppose,1,0,0,0,0,0,0,2023.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
288,Female,International,2023.0,None,PS,No,No,No,New Dorm,I’ve never had sex,Prefer not to answer,0,0,1,0,0,0,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
289,Female,Domestic,2023.0,None,SS,No,No,Yes,New Dorm,Unsure,Unsure,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
290,Male,International,2023.0,None,SS,Yes,No,Yes,New Dorm,Less than one month ago,Oppose,1,0,0,0,0,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
291,Female,Domestic,2023.0,None,SS,Yes,No,Yes,Greg,Less than six months ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
292,Female,Domestic,2022.0,Unsure,PS,Yes,No,No,New Dorm,Less than one month ago,Favor,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0
293,Male,Domestic,2024.0,None,SS,Unsure,No,No,New Dorm,Less than six months ago,Oppose,1,0,0,0,0,0,0,2024.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
294,Male,Domestic,2022.0,None,SS,Yes,No,Yes,New Dorm,Prefer not to answer,Oppose,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
295,Male,International,2022.5,Grants covering all costs,SS,No,Unsure,Yes,Unsure,Prefer not to answer,Oppose,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
296,Male,Domestic,2022.0,None,AH,No,No,Yes,New Dorm,Less than one month ago,Unsure,1,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,Male,Domestic,2022.0,None,PS,Yes,No,No,New Dorm,Prefer not to answer,Favor,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298,Male,Domestic,2022.0,Grants covering some costs,PS,Yes,No,Yes,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
299,Male,Domestic,2022.0,Grants covering some costs,PS,No,No,No,New Dorm,Prefer not to answer,Favor,1,0,0,0,0,0,0,2022.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
300,Male,Domestic,2022.0,Grants covering some costs,LS,Yes,Unsure,Unsure,New Dorm,I’ve never had sex,Favor,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
301,Male,Domestic,2022.0,Grants covering some costs,PS,Unsure,No,No,New Dorm,Unsure,Favor,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
302,Female,Domestic,2022.0,Grants covering some costs,LS,Unsure,Unsure,No,New Dorm,Less than one month ago,Favor,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
303,Female,Domestic,2023.0,None,SS,Yes,No,No,New Dorm,More than six months ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
304,Female,International,2022.0,None,SS,Yes,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
305,Male,Domestic,2023.0,None,SS,Unsure,No,Yes,New Dorm,Prefer not to answer,Oppose,0,0,0,0,0,1,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
306,Female,Domestic,2023.0,Grants covering some costs,AH,No,No,No,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,Male,Domestic,2025.0,None,AH,Yes,Yes,Yes,Unsure,Less than one week ago,Favor,0,0,0,0,0,0,1,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
308,Male,Domestic,2022.0,Grants covering all costs,LS,Yes,Unsure,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,Female,Domestic,2023.0,Grants covering some costs,PS,No,No,No,New Dorm,Less than six months ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
310,Female,Domestic,2023.0,None,AH,No,No,Yes,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
311,Female,Domestic,2022.0,None,SS,Unsure,Unsure,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
312,Male,Domestic,2022.0,Grants covering all costs,PS,Unsure,No,No,New Dorm,Less than one week ago,Favor,1,0,0,0,0,0,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
313,Female,International,2024.5,None,SS,No,No,No,Greg,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2024.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
314,Male,Domestic,2023.0,Grants covering some costs,LS,No,No,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,1,0,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
315,Female,Domestic,2023.0,None,PS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
316,Male,Domestic,2023.0,Grants covering some costs,PS,No,No,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
317,Male,Domestic,2023.0,None,LS,No,No,No,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
318,Male,Domestic,2025.0,None,PS,Yes,Unsure,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,Male,Domestic,2025.0,None,PS,No,No,Yes,Unsure,I’ve never had sex,Unsure,1,0,1,0,1,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
320,Female,Domestic,2023.0,Grants covering some costs,PS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
321,Prefer not to answer,Domestic,2025.0,Prefer not to answer,SS,Prefer not to answer,Yes,Yes,Greg,Less than six months ago,Favor,0,0,0,0,0,0,1,2025.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,Female,Domestic,2025.0,Prefer not to answer,SS,No,Yes,Yes,Greg,Less than one month ago,Favor,1,1,0,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,Female,Domestic,2024.0,None,AH,Yes,Unsure,No,Greg,Prefer not to answer,Unsure,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
324,Female,International,2025.0,None,SS,No,No,Yes,New Dorm,Less than one month ago,Favor,0,0,0,0,0,1,0,2025.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
325,Male,Domestic,2024.0,None,SS,Prefer not to answer,No,No,Greg,More than six months ago,Unsure,0,0,0,0,0,0,1,2024.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
326,Female,Domestic,2023.0,Grants covering all costs,AH,Unsure,No,Yes,New Dorm,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2023.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
327,Female,Domestic,2024.0,Grants covering all costs,LS,No,No,Yes,New Dorm,Prefer not to answer,Unsure,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,Female,Domestic,2023.0,Grants covering some costs,SS,No,No,Yes,New Dorm,More than six months ago,Unsure,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329,Female,Domestic,2023.0,Grants covering some costs,PS,Unsure,No,No,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330,Male,International,2024.0,None,SS,Unsure,No,No,Greg,I’ve never had sex,Prefer not to answer,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,Female,Domestic,2024.0,None,LS,No,No,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
332,Male,Domestic,2023.0,Grants covering some costs,LS,Yes,Unsure,Yes,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
333,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,Female,Domestic,2024.0,None,LS,Unsure,No,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
335,Male,Domestic,2023.0,Grants covering all costs,SS,No,Yes,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0
336,Female,Domestic,2024.0,None,SS,No,No,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337,Female,Domestic,2025.0,Grants covering some costs,PS,Unsure,Unsure,No,Greg,More than six months ago,Unsure,1,0,0,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
338,Male,International,2024.0,None,AH,No,Yes,No,Greg,Less than one week ago,Oppose,1,0,0,0,0,0,0,2024.0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0
339,Male,Domestic,2023.0,None,LS,Yes,No,No,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,0,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
340,Male,Domestic,2023.0,None,PS,Prefer not to answer,No,No,New Dorm,Less than six months ago,Favor,1,0,0,0,0,0,0,2023.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
341,Female,Domestic,2025.0,None,SS,No,No,No,Greg,I’ve never had sex,Unsure,0,0,1,0,0,1,0,2025.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
342,Male,Domestic,2024.0,Grants covering some costs,PS,No,No,Yes,Greg,Prefer not to answer,Oppose,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
343,Male,International,2025.0,Grants covering all costs,AH,Unsure,No,Yes,Prefer not to answer,I’ve never had sex,Unsure,0,0,0,0,0,0,0,2025.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344,Female,Domestic,2025.0,None,LS,No,No,Yes,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
345,Male,Domestic,2024.0,Grants covering some costs,SS,Unsure,Unsure,Yes,Greg,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2024.0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
346,Female,Domestic,2024.5,Grants covering some costs,SS,Yes,No,Yes,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
347,Female,Domestic,2025.0,None,LS,No,No,No,Other,I’ve never had sex,Oppose,1,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
348,Male,Domestic,2024.0,Grants covering some costs,LS,Yes,No,No,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,Female,International,2023.0,Grants covering all costs,PS,Yes,Unsure,Yes,Unsure,I’ve never had sex,Favor,0,0,0,0,0,1,0,2023.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,Female,Domestic,2023.0,None,LS,Unsure,Yes,No,New Dorm,Less than one week ago,Oppose,1,0,0,0,0,0,0,2023.0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
351,Female,Domestic,2024.0,Grants covering some costs,AH,Unsure,No,No,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
352,Male,Domestic,2024.0,None,PS,No,Unsure,No,Greg,Prefer not to answer,Unsure,1,0,0,0,0,0,0,2024.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
